2026-02-19 23:00:47 |  WARNING | MarketingAdvantageAI | [AgenticValidation] Quality warnings for 8737688e-f9a4-4241-b257-e6b60bd489a4: below_minimum_quality
2026-02-22 15:05:50 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:05:50 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:06:50 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-22 15:06:50 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:06:50 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:06:50 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:07:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:07:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=16ms
2026-02-22 15:07:50 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:07:50 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=18ms
2026-02-22 15:08:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:08:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:09:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:09:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=16ms
2026-02-22 15:09:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:09:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=25ms
2026-02-22 15:10:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:10:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=16ms
2026-02-22 15:11:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:11:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:11:50 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-22 15:11:50 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:11:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:11:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=15ms
2026-02-22 15:12:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:12:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=17ms
2026-02-22 15:13:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:13:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:13:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:13:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=22ms
2026-02-22 15:14:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:14:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=20ms
2026-02-22 15:15:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:15:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:15:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:15:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=15ms
2026-02-22 15:16:50 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-22 15:16:50 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=10ms
2026-02-22 15:16:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:16:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=16ms
2026-02-22 15:17:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:17:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=10ms
2026-02-22 15:17:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:17:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:18:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:18:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=15ms
2026-02-22 15:19:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:19:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:19:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:19:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=16ms
2026-02-22 15:20:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:20:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=21ms
2026-02-22 15:21:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:21:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=15ms
2026-02-22 15:21:50 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-22 15:21:50 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=17ms
2026-02-22 15:21:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:21:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=17ms
2026-02-22 15:22:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:22:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:23:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:23:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:23:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:23:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:24:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:24:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=11ms
2026-02-22 15:25:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:25:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=29ms
2026-02-22 15:25:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:25:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=18ms
2026-02-22 15:26:13 |     INFO | MarketingAdvantageAI | Query embedding generated
2026-02-22 15:26:13 |     INFO | MarketingAdvantageAI | [ChromaSearch] Initializing ChromaDB at ./chroma_db
2026-02-22 15:26:13 |     INFO | MarketingAdvantageAI | [ChromaSearch] ✅ Connected to collection 'ingested_content'
2026-02-22 15:26:44 |     INFO | MarketingAdvantageAI | Query embedding generated
2026-02-22 15:26:50 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-22 15:26:50 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=16ms
2026-02-22 15:26:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:26:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:26:53 |     INFO | MarketingAdvantageAI | Query embedding generated
2026-02-22 15:27:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:27:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=12ms
2026-02-22 15:27:48 |     INFO | MarketingAdvantageAI | Query embedding generated
2026-02-22 15:27:48 |     INFO | MarketingAdvantageAI | [ChromaSearch] Initializing ChromaDB at ./chroma_db
2026-02-22 15:27:48 |     INFO | MarketingAdvantageAI | [ChromaSearch] ✅ Connected to collection 'ingested_content'
2026-02-22 15:27:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:27:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=146ms
2026-02-22 15:28:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:28:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:29:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:29:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:29:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:29:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=16ms
2026-02-22 15:30:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:30:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=20ms
2026-02-22 15:31:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:31:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=17ms
2026-02-22 15:31:50 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-22 15:31:50 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=17ms
2026-02-22 15:31:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:31:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=16ms
2026-02-22 15:32:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:32:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=11ms
2026-02-22 15:33:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:33:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=12ms
2026-02-22 15:33:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:33:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=16ms
2026-02-22 15:34:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:34:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=11ms
2026-02-22 15:35:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:35:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:35:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:35:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=15ms
2026-02-22 15:36:50 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-22 15:36:50 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:36:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:36:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=17ms
2026-02-22 15:37:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:37:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:37:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:37:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:38:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:38:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:39:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:39:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=12ms
2026-02-22 15:39:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:39:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:40:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:40:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:41:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:41:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:41:50 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-22 15:41:50 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=12ms
2026-02-22 15:41:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:41:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:42:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:42:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=12ms
2026-02-22 15:43:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:43:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=13ms
